maker_id,inst_code,inst_name,id
547,125,"telescope,",1
547,127,"theodolite,",2
547,128,"thermometer,",3
547,133,"waywiser,",4
547,163,mechanical apparatus,5
550,4,"armillary sphere,",6
550,25,"camera obscura,",7
550,45,"globe,",8
550,66,"microscope,",9
550,69,"magic lantern,",10
550,85,"planetarium,",11
550,100,full range of instruments,12
550,105,"sextant,",13
550,114,"spectacles,",14
550,125,telescope,15
551,1,"air pump,",16
551,20,"barometer,",17
551,25,"camera obscura,",18
551,27,"circumferentor,",19
551,39,"drawing instruments,",20
551,42,"electrostatic generator,",21
551,45,"globe,",22
551,56,"hygrometer,",23
551,66,"microscope,",24
551,69,"magic lantern,",25
551,71,"magnifying glass,",26
551,78,"opera glasses,",27
551,80,"pantograph,",28
551,85,"planetarium,",29
551,86,"plane table,",30
551,88,"mirror,",31
551,93,"prism,",32
551,96,"quadrant,",33
551,100,"full range instruments,",34
551,101,"rule,",35
551,104,"sector,",36
551,111,"sundial,",37
551,114,"spectacles,",38
551,125,"telescope,",39
551,127,"theodolite,",40
551,128,"thermometer,",41
551,131,"transit instrument,",42
551,133,waywiser,43
553,,"",44
554,105,sextant,45
556,26,chronometer,46
557,26,chronometer,47
565,29,"compass,",48
565,96,"quadrant,",49
565,105,"sextant,",50
565,123,"octant,",51
565,125,telescope,52
566,15,"balance,",53
566,54,"hydrometer,",54
566,64,"measure (capacity),",55
566,134,weights,56
567,45,globe,57
568,1,"air pump,",58
568,5,"artificial horizon,",59
568,13,"air fountain,",60
568,15,"balance,",61
568,18,"burning glass,",62
568,20,"barometer,",63
568,25,"camera obscura,",64
568,27,"circumferentor,",65
568,29,"compass,",66
568,36,"dip circle,",67
568,39,"drawing instruments,",68
568,42,"electrostatic generator,",69
568,45,"globe,",70
568,48,"magnet,",71
568,56,"hygrometer,",72
568,66,"microscope,",73
568,69,"magic lantern,",74
568,71,"magnifying glass,",75
568,78,"opera glasses,",76
568,80,"pantograph,",77
568,85,"planetarium,",78
568,86,"plane table,",79
568,88,"mirror,",80
568,93,"prism,",81
568,96,"quadrant,",82
568,98,"gunner's quadrant,",83
568,105,"sextant,",84
568,106,"scioptic ball,",85
568,110,"stereoscope,",86
568,111,"sundial,",87
568,112,"surveyor's chain,",88
568,113,"surveyor's cross,",89
568,114,"spectacles,",90
568,115,"spirit level,",91
568,125,"telescope,",92
568,127,"theodolite,",93
568,128,"thermometer,",94
568,131,"transit instrument,",95
568,133,"waywiser,",96
568,135,"zenith instrument,",97
568,136,"gunner's callipers,",98
568,142,"model - philosophical,",99
568,146,"electrometer,",100
568,147,"protractor,",101
568,148,"pyrometer,",102
568,152,"battery,",103
568,163,"mechanical apparatus,",104
568,168,"eudiometer,",105
568,176,atwood's machine,106
580,,"",107
589,29,"compass (magnetic),",108
589,45,"globe,",109
589,61,"lodestone,",110
589,96,"quadrant,",111
589,101,"rule,",112
589,105,"sextant,",113
589,111,"sundial,",114
589,123,"octant,",115
589,125,"telescope,",116
595,29,"compass,",117
595,96,quadrant,118
601,101,rule,119
609,114,spectacles,120
610,66,"microscope,",121
610,106,"scioptic ball,",122
610,125,telescope,123
613,125,telescope,124
621,20,"barometer,",125
621,25,"camera obscura,",126
621,66,"microscope,",127
621,69,"magic lantern,",128
621,71,"magnifying glass,",129
621,93,"prism,",130
621,106,"scioptic ball,",131
621,114,"spectacles,",132
621,125,"telescope,",133
621,128,thermometer,134
628,101,"rule,",135
628,104,"sector,",136
628,107,slide rule,137
638,29,"compass,",138
638,96,quadrant,139
641,29,"compasses,",140
641,45,"globes,",141
641,96,quadrants,142
642,105,"sextant,",143
645,107,slide rule,144
649,15,balance,145
651,20,barometer,146
653,111,sundial,147
658,101,rule,148
661,20,"barometer,",149
661,25,"camera obscura,",150
661,66,"microscope,",151
661,69,"magic lantern,",152
661,71,"magnifying glass,",153
661,78,"opera glasses,",154
661,88,"mirror,",155
661,93,"prism,",156
661,110,"stereoscope,",157
661,114,"spectacles,",158
661,125,"telescope,",159
661,128,thermometer,160
674,200,"mathematical instruments,",161
674,201,optical instruments,162
676,54,hydrometer,163
678,54,"hydrometer,",164
681,20,barometer,165
683,63,lenses,166
687,29,compass,167
690,101,rule,168
693,45,"globe,",169
693,200,maths inst,170
696,1,"air pump,",171
696,13,"air fountain,",172
696,14,"back-staff,",173
696,15,"balance,",174
696,18,"burning glass,",175
696,20,"barometer,",176
696,25,"camera obscura,",177
696,27,"circumferentor,",178
696,29,"compass,",179
696,39,"drawing instruments,",180
696,42,"electrostatic generator,",181
696,45,"globe,",182
696,54,"hydrometer,",183
696,56,"hygrometer,",184
696,61,"lodestone,",185
696,66,"microscope,",186
696,69,"magic lantern,",187
696,71,"magnifying glass,",188
696,73,"nocturnal,",189
696,78,"opera glasses,",190
696,86,"plane table,",191
696,88,"mirror,",192
696,93,"prism,",193
696,101,"rule,",194
696,75,Hadley's quadrant,195
696,106,"scioptic ball,",196
696,39,"prop compasses,",197
696,111,"sundial,",198
696,114,"spectacles,",199
696,115,"spirit level,",200
696,125,"telescope,",201
696,127,"theodolite,",202
696,128,"thermometer,",203
696,133,waywiser,204
701,18,"burning glass,",205
701,71,"magnifying glass,",206
701,162,multiplying glass,207
703,45,globe,208
706,15,"balance,",209
706,134,"weights,",210
706,175,steelyard,211
709,15,"balance,",212
709,20,"barometer,",213
709,29,"compass,",214
709,44,"fore-staff,",215
709,56,"hygrometer,",216
709,96,"quadrant,",217
709,101,"rule,",218
709,107,"slide rule,",219
709,134,weights,220
714,1,"air pump,",221
714,14,"back-staff,",222
714,15,"balance,",223
714,20,"barometer,",224
714,25,"camera obscura,",225
714,27,"circumferentor,",226
714,29,"compass,",227
714,39,"drawing instruments,",228
714,42,"electrostatic generator,",229
714,45,"globe,",230
714,48,"magnet,",231
714,54,"hydrometer,",232
714,66,"microscope,",233
714,69,"magic lantern,",234
714,80,"pantograph,",235
714,86,"plane table,",236
714,88,"mirror,",237
714,75,Halley's octant,238
714,111,"sundial,",239
714,112,"surveyor's chain,",240
714,114,"spectacles,",241
714,125,"telescope,",242
714,127,"theodolite,",243
714,128,"thermometer,",244
714,133,"waywiser,",245
714,136,"Gunner's callipers,",246
714,146,"electrometer,",247
714,147,"protractor,",248
714,148,"pyrometer,",249
722,20,"barometer,",250
722,25,"camera obscura,",251
722,66,"microscope,",252
722,69,"magic lantern,",253
722,71,"magnifying glass,",254
722,88,"mirror,",255
722,93,"prism,",256
722,106,"scioptic ball,",257
722,114,"spectacles,",258
722,125,"telescope,",259
722,128,thermometer,260
724,29,"compass (magnetic),",261
724,111,sundial,262
732,20,barometer,263
735,107,slide rule,264
738,25,"camera obscura,",265
738,20,"barometer,",266
738,27,"circumferentor,",267
738,29,"compass (magnetic),",268
738,39,"drawing instruments,",269
738,45,"globe,",270
738,66,"microscope, (solar)",271
738,69,"magic lantern,",272
738,71,"magnifying glass,",273
738,78,"opera glasses,",274
738,88,"mirror,(speculums)",275
738,93,"prism,",276
738,96,"quadrant,",277
738,101,"rule,",278
738,110,"stereoscope,",279
738,114,"spectacles,",280
738,115,"spirit level,",281
738,125,"telescope,",282
738,127,"theodolite,",283
738,128,"thermometer,",284
738,162,multiplying glass,285
749,200,math inst-full range,286
752,127,theodolite,287
753,127,theodolite,288
4247,15,"balances,",289
4247,134,weights,290
4247,143,electrical apparatus,291
8691,118,galvanometer,292
8691,143,Wheatstone bridge,293
8691,219,telegraph instruments,294
8691,203,physiological instruments,295
8691,139,camers (photographic),296
8691,33,chemical apparatus,297
8694,19,binoculars,298
8695,19,binoculars,299
8695,139,camers (photographic),300
8695,78,opera glasses,301
8695,202,projector (cinema),302
8697,7,astro clock,303
8697,26,chronometers,304
918,70,"micrometer,",305
918,125,telescope,306
8704,114,spectacles,307
715,114,spectacles,308
5265,26,chronometers,309
198,6,"astrolabe,",310
198,72,"Napier's bones,",311
198,73,"nocturnal,",312
198,96,"quadrant,",313
198,101,"rule,",314
198,111,sundial,315
200,18,"burning glass,",316
200,20,"barometer,",317
200,66,"microscope,",318
200,71,"magnifying glass,",319
200,93,"prism,",320
200,114,"spectacles,",321
200,125,"telescope,",322
200,162,multiplying glass,323
205,101,"rule,",324
205,107,slide rule,325
206,20,barometer,326
218,45,globe,327
226,25,"camera obscura,",328
226,66,"microscope,",329
226,69,"magic lantern,",330
226,114,"spectacles,",331
226,125,telescope,332
227,20,"barometer,",333
227,107,"slide rule,",334
227,128,thermometer,335
230,,encyclologium,336
232,18,"burning glass,",337
232,66,"microscope,",338
232,69,"magic lantern,",339
232,71,"magnifying glass,",340
232,114,"spectacles,",341
232,125,telescope,342
235,66,"microscope,",343
235,71,"magnifying glass,",344
235,93,"prism,",345
235,114,"spectacles,",346
235,125,"telescope,",347
235,162,multiplying glass,348
237,20,"barometer,",349
240,168,eudiometer,350
260,101,rule,351
263,101,rule,352
271,200,maths instruments,353
272,18,"burning glass,",354
272,20,"barometer,",355
272,25,"camera obscura,",356
272,66,"microscope,",357
272,69,"magic lantern,",358
272,71,"magnifying glass,",359
272,78,"opera glasses,",360
272,88,"mirror,",361
272,93,"prism,",362
272,110,"stereoscope,",363
272,114,"spectacles,",364
272,125,"telescope,",365
272,128,"thermometer,",366
272,162,multiplying glass,367
273,20,"barometer,",368
273,25,"camera obscura,",369
273,66,"microscope,",370
273,69,"magic lantern,",371
273,71,"magnifying glass,",372
273,78,"opera glasses,",373
273,88,"mirror,",374
273,93,"prism,",375
273,110,"stereoscope,",376
273,114,"spectacles,",377
273,125,"telescope,",378
273,128,"thermometer,",379
273,162,multiplying glass,380
274,114,spectacles,381
275,20,"barometer,",382
275,25,"camera obscura,",383
275,66,"microscope,",384
275,69,"magic lantern,",385
275,71,"magnifying glass,",386
275,78,"opera glasses,",387
275,88,"mirror,",388
275,93,"prism,",389
275,110,"stereoscope,",390
275,114,"spectacles,",391
275,125,"telescope,",392
275,128,"thermometer,",393
275,162,multiplying glass,394
279,4,"armillary sphere,",395
279,6,"astrolabe,",396
279,14,"back-staff,",397
279,20,"barometer,",398
279,27,"circumferentor,",399
1,45,"globe,",400
1,54,"hydrometer,",401
1,66,"microscope,",402
1,114,"spectacles,",403
1,128,thermometer,404
2,101,rule,405
4,,"",406
4,,"",407
4,,"",408
4,,"",409
4,,"",410
4,,"",411
4,,"",412
4,,"",413
4,,"",414
4,,"",415
4,,"",416
4,,"",417
4,,"",418
4,,"",419
4,,"",420
4,,"",421
4,,"",422
4,,"",423
4,,"",424
4,,"",425
4,,"",426
4,,"",427
4,,"",428
4,,"",429
4,,"",430
4,,"",431
5,18,"burning glass,",432
5,20,"barometer,",433
5,25,"camera obscura,",434
5,63,"lens,",435
5,66,"microscope,",436
5,69,"magic lantern,",437
5,71,"magnifying glass,",438
5,88,"mirror,",439
5,114,"spectacles,",440
5,128,thermometer,441
7,66,microscope,442
10,105,sextant,443
13,45,globe,444
17,104,"sector,",445
17,126,"gunter's scale,",446
17,200,mathematical instruments,447
19,107,slide rule,448
21,15,hydro balance,449
21,20,"barometer,",450
21,25,"camera obscura,",451
21,39,"drawing instruments,",452
21,45,"globe,",453
21,54,"hydrometer,",454
21,56,"hygrometer,",455
21,66,"microscope,",456
21,69,"magic lantern,",457
21,71,"magnifying glass,",458
21,78,"opera glasses,",459
21,88,"mirror,",460
21,93,"prism,",461
21,101,"rule,",462
21,125,telescope-reflect,463
21,106,"scioptic ball,",464
21,111,"sundial,",465
21,114,"spectacles,",466
21,125,"telescope, refract,",467
21,128,"thermometer,",468
21,144,"optical machine,",469
29,1,"air pump,",470
29,13,"air fountain,",471
29,15,"balance, hydro,",472
29,20,"barometer,",473
29,25,"camera obscura,",474
29,27,"circumferentor,",475
29,29,"compass (magnetic),",476
29,39,triangle compasses,477
29,42,"electrostatic generator,",478
29,43,elliptical compasses,479
29,45,"globe,",480
29,52,"gauge,",481
29,54,"hydrometer,",482
29,55,"hydrostatic bubbles,",483
29,60,"level, telescope,",484
29,61,"lodestone,",485
29,66,"microscope, solar,",486
29,70,"micrometer,",487
29,71,"magnifying glass,",488
29,78,"opera glasses,",489
29,80,"pantograph,",490
29,85,"planetarium,",491
29,86,"plane table,",492
29,88,"mirror,",493
29,93,"prism,",494
29,98,"gunner's quadrant,",495
29,101,mathematical scales,496
29,104,"sector,",497
29,105,"sextant,",498
29,107,"slide rule,",499
29,114,"spectacles,",500
29,121,"magnetic apparatus,",501
29,125,"telescope, refr.",502
29,127,"theodolite,",503
29,128,"thermometer,",504
29,136,"gunner's callipers,",505
29,144,"optical machine,",506
29,145,"air gun,",507
29,146,"electrometer,",508
29,147,"protractor,",509
29,152,battery,510
37,101,rule,511
38,20,"barometer,",512
38,54,"hydrometer,",513
38,128,thermometer,514
40,45,"globe,",515
40,200,mathematical instruments,516
42,101,rule,517
44,20,"barometer,",518
44,128,thermometer,519
45,60,level,520
50,20,"barometer,",521
50,39,"drawing instruments,",522
50,42,"electrostatic generator,",523
50,45,"globe,",524
50,66,"microscope,",525
50,71,"magnifying glass,",526
50,85,"planetarium,",527
50,101,"rule,",528
50,105,"sextant,",529
50,111,"sundial,",530
50,114,"spectacles,",531
50,125,"telescope,",532
50,127,"theodolite,",533
50,128,thermometer,534
53,39,"drawing instruments,",535
53,101,"rule,",536
53,114,spectacles,537
54,1,"air pump,",538
54,15,"balance,",539
54,20,"barometer,",540
54,56,"hygrometer,",541
54,128,"thermometer,",542
54,142,"model (philosophical),",543
54,163,mechanical apparatus,544
56,104,sector,545
58,29,compass,546
67,66,"microscope,",547
67,69,"magic lantern,",548
67,78,"opera glasses,",549
67,114,"spectacles,",550
67,125,telescope,551
68,39,compasses,552
70,29,"compass,",553
70,39,"drawing instruments,",554
70,111,sundial,555
74,2,"alidade,",556
74,29,"compass (magnetic),",557
74,49,"geometric square,",558
74,86,"plane table,",559
74,101,"rule,",560
74,104,sector,561
77,39,"drawing instruments,",562
77,101,"rule,",563
77,104,"sector,",564
77,107,slide rule,565
78,101,rule,566
87,104,sector,567
91,86,"plane table,",568
91,104,"sector,",569
91,126,Gunter's scale,570
92,85,planetarium,571
96,98,"gunner's quadrant,",572
96,125,telescope,573
101,101,rule,574
103,14,"back-staff,",575
103,23,"callipers,",576
103,39,"drawing instruments,",577
103,44,"fore-staff,",578
103,45,"globe,",579
103,51,"gunner's level,",580
103,73,"nocturnal,",581
103,96,"quadrant,",582
103,101,"rule,",583
103,104,"sector,",584
103,107,"slide rule,",585
103,155,gunner's scales,586
110,107,slide rule,587
111,107,slide rule,588
115,52,"gauge,",589
115,111,sundial,590
122,45,"globe,",591
122,83,"planisphere,",592
122,101,"rule,",593
122,111,sundial,594
126,83,"planisphere,",595
126,96,quadrant,596
127,4,"armillary sphere,",597
127,45,"globe,",598
127,73,"nocturnal,",599
127,83,"planisphere,",600
127,96,quadrant,601
129,45,globe,602
131,45,globe,603
135,36,dip circle,604
139,52,"gauge,",605
139,101,rule,606
140,6,"astrolabe,",607
140,14,"back-staff,",608
140,29,"compass,",609
140,39,"drawing instruments,",610
140,44,"fore-staff,",611
140,62,"log,",612
140,96,"quadrant,",613
140,97,"horary quadrant,",614
140,101,"rule,",615
140,103,"sandglass,",616
140,107,"slide rule,",617
140,111,"sundial,",618
140,125,"telescope,",619
140,141,"sounding leads,",620
140,170,almacanter staff,621
144,96,quadrant,622
147,66,"microscope,",623
147,71,"magnifying glass,",624
147,114,"spectacles,",625
147,125,telescope,626
154,107,slide rule,627
155,18,"burning glass,",628
155,20,"barometer,",629
155,27,"circumferentor,",630
155,29,"compass (magnetic),",631
155,39,"drawing instruments,",632
155,44,"fore-staff,",633
155,45,"globe,",634
155,52,"gauge,",635
155,61,"lodestone,",636
155,71,"magnifying glass,",637
155,73,"nocturnal,",638
155,86,"plane table,",639
155,96,"quadrant,",640
155,101,"rule,",641
155,104,"sector,",642
155,106,"scioptic ball,",643
155,107,Gunter's scales,644
155,111,"sundial,",645
155,114,"spectacles,",646
155,125,"telescope,",647
155,127,"theodolite,",648
155,140,geometric solids,649
159,101,rule,650
162,107,slide rule,651
164,20,"barometer,",652
164,25,"camera obscura,",653
164,29,"compass,",654
164,39,"drawing instruments,",655
164,45,"globe,",656
164,48,"magnet,",657
164,52,"gauge,",658
164,60,"level,",659
164,66,"microscope,",660
164,71,"magnifying glass,",661
164,78,"opera glasses,",662
164,85,"planetarium,",663
164,93,"prism,",664
164,96,"quadrant,",665
164,98,"gunner's quadrant,",666
164,111,"sundial,",667
164,114,"spectacles,",668
164,125,"telescope,",669
164,127,"theodolite,",670
164,128,"thermometer,",671
164,133,"waywiser,",672
164,136,gunner's callipers,673
165,100,full range,674
166,1,"air pump,",675
166,4,"armillary sphere,",676
166,15,"balance,",677
166,20,"barometer,",678
166,25,"camera obscura,",679
166,27,"circumferentor,",680
166,29,"compass,",681
166,39,"drawing instruments,",682
166,42,"electrostatic generator,",683
166,45,"globe,",684
166,54,"hydrometer,",685
166,56,"hygrometer,",686
166,66,"microscope (solar),",687
166,66,"microscope,",688
166,69,"magic lantern,",689
166,71,"magnifying glass,",690
166,78,"opera glasses,",691
166,80,"pantograph,",692
166,85,"planetarium,",693
166,86,"plane table,",694
166,93,"prism,",695
166,101,"rule (scale),",696
166,104,"sector,",697
166,105,"sextant,",698
166,106,"scioptic ball,",699
166,111,"sundial,",700
166,114,"spectacles,",701
166,115,"spirit level,",702
166,125,"telescope,",703
166,127,"theodolite,",704
166,128,thermometer,705
168,18,"burning glass,",706
168,39,"drawing instruments,",707
168,61,"lodestone,",708
168,66,"microscope,",709
168,93,"prism,",710
168,101,"rule,",711
168,111,"sundial,",712
168,114,"spectacles,",713
168,125,telescope,714
174,45,globe,715
175,144,dip stick,716
176,144,dip stick,717
182,1,"air pump,",718
182,18,"burning glass,",719
182,20,"barometer,",720
182,25,"camera obscura,",721
182,27,"circumferentor,",722
182,29,"compass,",723
182,39,"drawing instruments,",724
182,42,"electrostatic generator,",725
182,45,"globe,",726
182,52,"gauge,",727
182,54,"hydrometer,",728
182,56,"hygrometer,",729
182,66,"microscope,",730
182,71,"magnifying glass,",731
182,78,"opera glasses,",732
182,80,"pantograph,",733
182,86,"plane table,",734
182,87,"perspectograph,",735
182,88,"mirror,",736
182,93,"prism,",737
182,105,"sextant,",738
182,111,"sundial,",739
182,114,"spectacles,",740
182,125,"telescope,",741
182,127,"theodolite,",742
182,128,"thermometer,",743
182,133,"waywiser,",744
182,155,gunner's scales,745
188,125,"telescopes,",746
189,144,dip stick,747
192,1,"air pump,",748
192,4,"armillary sphere,",749
192,7,"astronomical clock,",750
192,39,"drawing instruments,",751
192,45,"globe,",752
192,85,"planetarium,",753
192,96,"quadrant,",754
192,111,"sundial,",755
192,125,telescope,756
193,45,globe,757
195,18,"burning glass,",758
195,66,"microscope,",759
195,69,"magic lantern,",760
195,71,"magnifying glass,",761
195,93,"prism,",762
195,106,"scioptic ball,",763
195,114,"spectacles,",764
195,125,telescope,765
196,22,calculating machine,766
279,39,"drawing instruments,",767
279,44,"fore-staff,",768
279,45,"globe,",769
279,52,"depth gauge,",770
279,60,"level,",771
279,73,"nocturnal,",772
279,83,"planisphere,",773
279,86,"plane table,",774
279,96,"quadrant,",775
279,101,"rule,",776
279,104,"sector,",777
279,107,"slide rule,",778
279,111,"sundial,",779
279,147,protractor,780
280,20,"barometer,",781
280,39,"drawing instruments,",782
280,61,"lodestone,",783
280,66,"microscope,",784
280,69,"magic lantern,",785
280,71,"magnifying glass,",786
280,104,"sector,",787
280,111,"sundial,",788
280,114,"spectacles,",789
280,125,telescope,790
281,18,"burning glass,",791
281,20,"barometer,",792
281,56,"hygrometer,",793
281,63,"lens,",794
281,66,"microscope,",795
281,88,"mirror,",796
281,93,"prism,",797
281,106,"scioptic ball,",798
281,114,"spectacles,",799
281,125,"telescope,",800
281,128,thermometer,801
285,29,"compass,",802
285,103,"sandglass,",803
285,200,maths inst,804
286,107,slide rule,805
287,111,sundial,806
288,101,rule,807
291,1,air pump,808
293,11,"actinometer,",809
293,20,"barometer,",810
293,45,"globe,",811
293,125,telescope,812
297,45,globe,813
299,101,rule,814
300,20,barometer,815
308,45,globe,816
312,45,"globe,",817
312,20,barometers,818
314,39,"drawing instruments,",819
314,107,slide-rule,820
315,39,"drawing instruments,",821
315,107,slide rule,822
316,1,"air pump,",823
316,20,"barometer,",824
316,39,"drawing instruments,",825
316,45,"globe,",826
316,48,"magnet,",827
316,66,"microscope,",828
316,71,"magnifying glass,",829
316,78,"opera glasses,",830
316,85,"planetarium,",831
316,104,"sector,",832
316,105,"sextant,",833
316,107,"slide rule,",834
316,114,"spectacles,",835
316,125,"telescope,",836
316,128,thermometer,837
325,107,slide rule,838
328,101,rule,839
331,1,"air pump,",840
331,15,"balance,",841
331,20,"barometer,",842
331,54,"hydrometer,",843
331,128,"thermometer,",844
331,145,wind guns,845
332,20,"barometer,",846
332,25,"camera obscura,",847
332,66,"microscope,",848
332,69,"magic lantern,",849
332,71,"magnifying glass,",850
332,78,"opera glasses,",851
332,88,"speculums,",852
332,114,"spectacles,",853
332,125,"reflecting telescope,",854
332,128,"thermometer,",855
332,162,multiplying glass,856
335,20,"barometer,",857
335,63,lens,858
341,29,"compass,",859
341,123,octant,860
342,96,"quadrant,",861
342,105,sextant,862
346,66,"microscope,",863
346,71,"magnifying glass,",864
346,114,"spectacles,",865
346,125,telescope,866
347,1,"air pump,",867
347,15,"balance,",868
347,20,"barometer,",869
347,25,"camera obscura,",870
347,27,"circumferentor,",871
347,29,"compass,",872
347,39,"drawing instruments,",873
347,42,"electrostatic generator,",874
347,54,"hydrometer,",875
347,60,"level,",876
347,61,"lodestone,",877
347,66,"microscope,",878
347,69,"magic lantern,",879
347,78,"opera glasses,",880
347,80,"pantograph,",881
347,85,"planetarium,",882
347,86,"plane table,",883
347,88,"mirror,",884
347,93,"prism,",885
347,96,"quadrant,",886
347,101,"rule,",887
347,107,"slide rule,",888
347,114,"spectacles,",889
347,125,"telescope,",890
347,127,"theodolite,",891
347,128,"thermometer,",892
347,133,"waywiser,",893
347,145,air gun,894
351,111,sundial,895
353,101,rule,896
354,105,"sextant,",897
354,107,"slide rule,",898
354,128,thermometer,899
359,1,"air pump,",900
359,13,"air fountain,",901
359,14,"back-staff,",902
359,15,"balance,",903
359,18,"burning glass,",904
359,20,"barometer,",905
359,25,"camera obscura,",906
359,27,"circumferentor,",907
359,29,"compass,",908
359,39,"drawing instruments,",909
359,45,"globe,",910
359,54,"hydrometer,",911
359,56,"hygrometer,",912
359,61,"lodestone,",913
359,66,"microscope,",914
359,69,"magic lantern,",915
359,71,"magnifying glass,",916
359,73,"nocturnal,",917
359,75,Hadley's quadrant,918
359,78,"opera glasses,",919
359,93,"prism,",920
359,101,"rule,",921
359,106,"scioptic ball,",922
359,111,"sundial,",923
359,114,"spectacles,",924
359,115,"spirit level,",925
359,124,"opitcal machines,",926
359,125,"telescope,",927
359,127,"theodolite,",928
359,128,"thermometer,",929
359,133,waywiser,930
360,44,"fore-staff,",931
360,107,slide rule,932
361,71,magnifying glass,933
376,15,"balance,",934
376,134,weights,935
384,45,globe,936
386,15,balance,937
388,29,compass (magnetic),938
389,85,tellurion,939
390,20,"barometers,",940
390,128,thermometers,941
393,123,Hadley's Quadrant,942
394,20,"barometer,",943
394,66,"microscope,",944
394,114,"spectacles,",945
394,125,"telescope,",946
394,128,thermometer,947
395,125,telescope,948
396,29,"compass, (Azimuth)",949
396,44,fore-staff,950
403,26,"chronometers,",951
403,62,"logs,",952
403,141,sounding machines,953
409,101,rule,954
413,134,weights,955
414,18,"burning glass,",956
414,20,"barometer,",957
414,39,"drawing instruments,",958
414,44,"fore-staff,",959
414,45,"globe,",960
414,66,"microscope,",961
414,96,"quadrant,",962
414,101,"rule,",963
414,107,"slide rule,",964
414,114,"spectacles,",965
414,125,"telescope,",966
414,144,optical machine,967
415,66,"microscope,",968
415,114,"spectacles,",969
415,125,"telescope,",970
415,162,multiplying glass,971
416,53,map measure,972
420,101,rule,973
421,29,"compass,",974
421,39,"drawing instruments,",975
421,45,"globe,",976
421,66,"microscope,",977
421,71,"magnifying glass,",978
421,107,"slide rule,",979
421,114,"spectacles,",980
421,123,"octant,",981
421,125,telescope,982
422,100,full range instruments,983
423,101,rule,984
424,123,"Hadley quadranr,",985
426,1,"air pump,",986
426,15,"balance,",987
426,20,"barometer,",988
426,25,"camera obscura,",989
426,27,"circumferentor,",990
426,29,"compass (magnetic),",991
426,39,"drawing instruments,",992
426,42,"electrostatic generator,",993
426,45,"globe,",994
426,48,"magnet,",995
426,66,"microscope,",996
426,85,"planetarium,",997
426,86,"plane table,",998
426,88,"mirror,",999
426,96,"quadrant,",1000
426,98,"gunner's quadrant,",1001
426,104,"sector,",1002
426,107,"slide rule,",1003
426,111,"sundial,",1004
426,114,"spectacles,",1005
426,115,"spirit level,",1006
426,123,"octant,",1007
426,125,"telescope,",1008
426,127,"theodolite,",1009
426,128,"thermometer,",1010
426,133,"waywiser,",1011
426,144,optical machine,1012
438,1,"air pump,",1013
438,15,"balance,",1014
438,20,"barometer,",1015
438,25,"camera obscura,",1016
438,66,"microscope,",1017
438,71,"magnifying glass,",1018
438,78,"opera glasses,",1019
438,88,"mirror,",1020
438,114,"spectacles,",1021
438,128,thermometer,1022
439,1,"air pump,",1023
439,15,"balance,",1024
439,66,"microscope,",1025
439,71,"magnifying glass,",1026
439,114,"spectacles,",1027
439,125,telescope,1028
442,15,"balance,",1029
442,29,"compass,",1030
442,39,"drawing instruments,",1031
442,68,"mural quadrant,",1032
442,69,"magic lantern,",1033
442,102,"repeating circle,",1034
442,105,"sextant,",1035
442,125,"telescope,",1036
442,128,thermometer,1037
442,151,lightning demonstrator,1038
444,54,hydrometer,1039
445,20,barometer,1040
446,20,"barometer,",1041
446,32,"chondrometer,",1042
446,52,"gauge,",1043
446,54,"hydrometer,",1044
446,55,"hydrostatic bubbles,",1045
446,64,"measure (capacity),",1046
446,128,thermometer,1047
446,144,dip stick,1048
450,20,"barometer,",1049
450,128,thermometer,1050
451,125,telescopes,1051
451,18,"burning glass,",1052
451,20,"barometers,",1053
451,45,"globes,",1054
451,66,"microscopes,",1055
451,71,"magnifying glass,",1056
451,85,"orreries,",1057
451,105,"sextants,",1058
451,114,"spectacles,",1059
451,123,"Hadley's quadrants,",1060
451,,"",1061
454,15,"scales,",1062
454,64,"measure (capacity),",1063
454,134,weights,1064
478,29,"compass (magnetic),",1065
478,103,"sandglass,",1066
478,105,"sextant,",1067
478,123,"octant,",1068
478,125,telescope,1069
485,,hydrometer,1070
486,54,hydrometer,1071
490,20,"barometer,",1072
490,25,"camera obscura,",1073
490,29,"compass,",1074
490,45,"globe,",1075
490,66,"microscope,",1076
490,69,"magic lantern,",1077
490,71,"magnifying glass,",1078
490,78,"opera glasses,",1079
490,88,"mirror,",1080
490,93,"prism,",1081
490,96,"quadrant,",1082
490,101,"rule,",1083
490,111,"sundial,",1084
490,114,"spectacles,",1085
490,125,"telescope,",1086
490,128,thermometer,1087
491,32,"chondrometer,",1088
491,64,measure - capacity,1089
495,15,"balance coin,",1090
495,20,barometer,1091
499,134,weights,1092
503,45,"globe,",1093
503,96,"quadrant,",1094
503,125,telescope,1095
504,96,quadrant,1096
507,1,air pump,1097
511,100,full range of instruments,1098
513,52,gauging instruments,1099
514,125,telescope,1100
518,45,globe,1101
521,103,hourglass,1102
523,45,globe,1103
528,20,barometer,1104
531,20,barometer,1105
536,103,sandglass,1106
541,15,"balance,",1107
541,20,"barometer,",1108
541,25,"camera obscura,",1109
541,39,"drawing instruments,",1110
541,45,"globe,",1111
541,54,"hydrometer,",1112
541,56,"hygrometer,",1113
541,66,"microscope,",1114
541,69,"magic lantern,",1115
541,71,"magnifying glass,",1116
541,78,"opera glasses,",1117
541,88,"mirror,",1118
